"OrderDate";"Country";"OrderId";"Value";"Currency";"ProductCategory"
"2012-07-09";"UK";"10125793";"800.57";"USD";"Restaurant"
"2012-03-26";"FR";"10126281";"1.100,41";"USD";"Flight"
"11/30/2012";"ES";"10126342";"187.83";"USD";"Hotel"
"03/17/2012";"FR";"10126434";"3.898,77";"USD";"Flight"
"02/19/2012";"FR";"10127075";"4.411,43";"EUR";"Hotel"
"2012-08-02";"ES";"10127288";"1.176.55";"GBP";"Flight"
"02/19/2012";"UK";"10127624";"81.06";"EUR";"Cars"
"2012-11-19";"UK";"10128021";"3 590.61";"EUR";"Holidays"
"2012-09-30";"ES";"10128356";"700.39";"GBP";"Flight"
"07/15/2012";"FR";"10128662";"2.517,48";"USD";"Hotel"
"2012-02-19";"UK";"10129211";"255.29";"EUR";"Flight"
"2012-09-13";"IT";"10129302";"228.13";"USD";"Flight"
"2012-01-22";"UK";"10130004";"176.47";"EUR";"Holidays"
"08/07/2012";"UK";"10130065";"1 058.95";"EUR";"Flight"
"2012-09-14";"FR";"10130126";"559,04";"USD";"Flight"
"2012-07-13";"IT";"10130218";"730.77";"USD";"Hotel"
"2012-10-22";"FR";"10130340";"1.836,51";"EUR";"Holidays"
"2012-04-16";"ES";"10130706";"3.586.46";"EUR";"Hotel"
"2012-08-25";"UK";"10130828";"1 225.24";"GBP";"Hotel"
"2012-10-03";"IT";"10130889";"2.463.03";"USD";"Flight"
"04/22/2012";"UK";"10131652";"1 479.63";"GBP";"Hotel"
"2012-01-13";"FR";"10132385";"2.638,37";"GBP";"Cars"
"2012-06-21";"ES";"10132568";"1.254.24";"EUR";"Holidays"
"11/10/2012";"UK";"10133514";"1 110.85";"USD";"Hotel"
"2012-05-02";"UK";"10133544";"2 997.38";"USD";"Holidays"
"09/28/2012";"UK";"10133605";"2 269.66";"EUR";"Hotel"
"2012-12-29";"ES";"10134521";"1.301.18";"EUR";"Hotel"
"2012-11-10";"FR";"10134613";"1.278,77";"USD";"Flight"
"2012-06-05";"FR";"10134887";"205,83";"GBP";"Flight"
"2012-10-22";"FR";"10134918";"2.944,11";"USD";"Flight"
"2012-12-16";"FR";"10135101";"529,93";"USD";"Restaurant"
"10/06/2012";"UK";"10135437";"242.39";"GBP";"Hotel"
"2012-01-10";"FR";"10135620";"2.569,22";"EUR";"Hotel"
"01/16/2012";"FR";"10135711";"2.799,05";"USD";"Hotel"
"2012-04-07";"FR";"10135864";"3.436,01";"GBP";"Hotel"
"2012-10-23";"IT";"10136169";"413.78";"EUR";"Holidays"
"2012-08-13";"IT";"10136383";"1.469.98";"USD";"Hotel"
"2012-10-18";"UK";"10136962";"296.95";"GBP";"Holidays"
"2012-10-02";"UK";"10137329";"109.95";"EUR";"Hotel"
"2012-09-28";"IT";"10137603";"1.038.66";"GBP";"Restaurant"
"2012-07-31";"FR";"10137817";"261,18";"EUR";"Hotel"
"01/24/2012";"UK";"10137847";"914.45";"EUR";"Hotel"
"2012-12-14";"IT";"10138061";"2.081.94";"USD";"Flight"
"04/29/2012";"FR";"10138336";"2.061,90";"USD";"Hotel"
"2012-06-09";"UK";"10138427";"436.87";"USD";"Flight"
"2012-10-03";"FR";"10138458";"895,68";"EUR";"Holidays"
"2012-09-11";"FR";"10138580";"458,79";"USD";"Hotel"
"2012-07-04";"IT";"10139007";"601.02";"GBP";"Cars"
"2012-01-20";"FR";"10139526";"634,88";"USD";"Flight"
"2012-02-22";"IT";"10139953";"267.79";"USD";"Holidays"
"08/13/2012";"UK";"10140350";"1 460.27";"EUR";"Holidays"
"2012-12-06";"IT";"10140472";"423.58";"GBP";"Hotel"
"2012-09-26";"UK";"10141265";"2 716.55";"EUR";"Flight"
"2012-12-19";"ES";"10141326";"337.85";"EUR";"Holidays"
"2012-05-17";"UK";"10141448";"308.43";"USD";"Flight"
"2012-11-12";"FR";"10141601";"85,26";"USD";"Holidays"
"2012-12-01";"IT";"10141662";"1.583.53";"USD";"Hotel"
"2012-06-03";"IT";"10141693";"2.475.16";"GBP";"Cars"
"2012-12-22";"FR";"10141784";"2.934,10";"USD";"Cars"
"06/04/2012";"FR";"10141845";"35,13";"EUR";"Hotel"
"2012-10-22";"IT";"10142517";"2.142.05";"EUR";"Hotel"
"03/25/2012";"UK";"10142608";"1 648.64";"EUR";"Holidays"
"2012-11-18";"FR";"10143768";"239,71";"GBP";"Flight"
"2012-07-12";"UK";"10144012";"1 826.32";"USD";"Holidays"
"2012-05-26";"UK";"10144287";"28.98";"GBP";"Restaurant"
"09/14/2012";"UK";"10144592";"542.91";"GBP";"Cars"
"2012-07-06";"UK";"10144744";"2 016.27";"EUR";"Hotel"
"2012-11-30";"IT";"10145111";"211.09";"USD";"Hotel"
"2012-07-15";"FR";"10145751";"1.870,51";"EUR";"Flight"
"2012-12-02";"UK";"10146331";"179.10";"GBP";"Holidays"
"2012-04-07";"ES";"10146484";"1.094.89";"GBP";"Flight"
"2012-01-19";"UK";"10146911";"2 273.04";"USD";"Flight"
"2012-10-29";"FR";"10146942";"1.884,84";"USD";"Restaurant"
"2012-09-30";"UK";"10147064";"772.12";"GBP";"Flight"
"2012-02-11";"UK";"10147125";"4 137.83";"GBP";"Flight"
"2012-04-24";"FR";"10147491";"2.916,84";"GBP";"Holidays"
"2012-03-30";"IT";"10148223";"1.116.26";"GBP";"Hotel"
"2012-05-22";"IT";"10148712";"556.43";"EUR";"Flight"
"2012-12-01";"UK";"10148956";"751.24";"USD";"Holidays"
"2012-06-02";"IT";"10149017";"3.736.06";"USD";"Hotel"
"11/17/2012";"FR";"10149200";"3.256,33";"EUR";"Restaurant"
"2012-10-30";"UK";"10149230";"1 491.13";"GBP";"Flight"
"2012-10-13";"ES";"10149444";"2.083.49";"USD";"Hotel"
"2012-07-31";"FR";"10149536";"1.237,40";"GBP";"Hotel"
"2012-06-12";"ES";"10149688";"100.44";"USD";"Cars"
"2012-08-27";"IT";"10149963";"92.26";"GBP";"Hotel"
"2012-02-21";"UK";"10150146";"945.57";"EUR";"Hotel"
"2012-08-13";"UK";"10150604";"3 789.70";"USD";"Restaurant"
"2012-05-18";"UK";"10151031";"1 234.05";"GBP";"Holidays"
"2012-10-25";"UK";"10151123";"7.47";"GBP";"Restaurant"
"2012-03-08";"FR";"10151336";"2.760,55";"USD";"Holidays"
"2012-12-13";"IT";"10151580";"424.93";"USD";"Flight"
"2012-04-15";"IT";"10152038";"1.897.49";"USD";"Holidays"
"2012-10-02";"FR";"10152587";"3.501,74";"GBP";"Hotel"
"2012-10-29";"UK";"10152923";"594.89";"EUR";"Flight"
"2012-01-02";"UK";"10153778";"978.16";"EUR";"Hotel"
"01/05/2012";"IT";"10153839";"70.29";"USD";"Flight"
"2012-05-27";"FR";"10154235";"205,76";"EUR";"Hotel"
"01/22/2012";"UK";"10154571";"3 595.12";"EUR";"Holidays"
"2012-12-29";"UK";"10154693";"114.96";"USD";"Flight"
"2012-03-22";"UK";"10154754";"3 295.91";"EUR";"Flight"
"2012-02-07";"UK";"10155120";"1 149.83";"EUR";"Flight"
"2012-10-11";"ES";"10155242";"247.76";"EUR";"Restaurant"
"2012-08-28";"UK";"10155334";"70.99";"EUR";"Hotel"
"2012-03-04";"UK";"10155364";"2 930.79";"GBP";"Holidays"
"2012-10-07";"FR";"10155487";"3.832,62";"GBP";"Hotel"
"2012-12-06";"IT";"10156066";"146.22";"EUR";"Holidays"
"2012-03-02";"FR";"10156158";"1.439,04";"USD";"Hotel"
"07/02/2012";"UK";"10156433";"2 235.38";"EUR";"Hotel"
"2012-06-20";"UK";"10156494";"955.08";"EUR";"Hotel"
"2012-10-11";"UK";"10156707";"284.66";"USD";"Restaurant"
"2012-06-18";"IT";"10157135";"279.34";"GBP";"Cars"
"2012-01-16";"IT";"10157165";"3.254.68";"GBP";"Hotel"
"2012-02-12";"FR";"10157958";"2.565,39";"USD";"Holidays"
"2012-05-08";"ES";"10158050";"3.569.97";"EUR";"Hotel"
"2012-05-25";"FR";"10158233";"1.040,23";"EUR";"Hotel"
"2012-01-29";"ES";"10158264";"2.394.83";"EUR";"Cars"
"2012-01-26";"IT";"10158294";"150.74";"EUR";"Hotel"
"2012-12-09";"UK";"10158447";"2 793.04";"USD";"Flight"
"2012-07-19";"FR";"10158813";"2.185,11";"USD";"Holidays"
"2012-10-29";"FR";"10159301";"3.014,38";"EUR";"Flight"
"2012-09-07";"IT";"10159393";"516.22";"USD";"Hotel"
"2012-10-16";"UK";"10159606";"94.28";"USD";"Cars"
"2012-01-21";"FR";"10159637";"243,37";"EUR";"Hotel"
"2012-11-15";"UK";"10159820";"3 080.16";"USD";"Holidays"
"2012-11-01";"FR";"10160491";"3.800,62";"USD";"Hotel"
"2012-09-10";"IT";"10160583";"824.97";"EUR";"Hotel"
"2012-04-13";"UK";"10160675";"625.50";"GBP";"Cars"
"2012-01-02";"FR";"10160827";"2.038,73";"EUR";"Hotel"
"03/03/2012";"UK";"10161163";"1 607.34";"EUR";"Hotel"
"2012-09-10";"FR";"10161743";"1.546,73";"EUR";"Hotel"
"2012-11-08";"UK";"10162414";"1 053.65";"USD";"Hotel"
"2012-08-16";"IT";"10162628";"135.84";"EUR";"Hotel"
"2012-09-28";"IT";"10162933";"555.22";"EUR";"Cars"
"2012-02-24";"UK";"10164031";"1 204.14";"GBP";"Hotel"
"2012-11-21";"FR";"10164672";"1.206,26";"GBP";"Holidays"
"2012-02-03";"IT";"10164703";"1.998.50";"EUR";"Flight"
"2012-03-06";"IT";"10164764";"2.464.40";"USD";"Flight"
"2012-02-03";"UK";"10164855";"729.49";"EUR";"Flight"
"11/30/2012";"UK";"10165039";"1 650.44";"GBP";"Cars"
"2012-10-21";"IT";"10165557";"553.26";"GBP";"Hotel"
"2012-03-19";"FR";"10165954";"2.391,37";"EUR";"Flight"
"2012-11-27";"IT";"10166015";"2.850.06";"EUR";"Hotel"
"2012-11-11";"ES";"10166259";"713.69";"GBP";"Hotel"
"2012-02-06";"FR";"10167205";"621,11";"GBP";"Restaurant"
"2012-10-02";"UK";"10168640";"2 777.35";"EUR";"Holidays"
"2012-05-02";"UK";"10168945";"205.13";"USD";"Flight"
"12/02/2012";"UK";"10169097";"1 073.29";"EUR";"Holidays"
"2012-04-29";"UK";"10170104";"2 309.65";"EUR";"Hotel"
"2012-03-18";"UK";"10170379";"1 376.28";"EUR";"Flight"
"2012-09-30";"IT";"10170745";"74.67";"USD";"Hotel"
"2012-04-26";"UK";"10171081";"243.34";"EUR";"Hotel"
"2012-08-16";"UK";"10171234";"357.53";"EUR";"Holidays"
"12/31/2012";"FR";"10171539";"170,71";"USD";"Holidays"
"2012-02-01";"ES";"10172027";"548.44";"GBP";"Hotel"
"08/10/2012";"UK";"10172576";"1 053.52";"GBP";"Restaurant"
"08/31/2012";"FR";"10172637";"464,19";"GBP";"Hotel"
"08/22/2012";"IT";"10173156";"282.90";"USD";"Flight"
"2012-11-26";"UK";"10173217";"323.65";"EUR";"Holidays"
"2012-09-21";"UK";"10173400";"152.53";"EUR";"Hotel"
"2012-12-09";"ES";"10173431";"542.30";"USD";"Flight"
"2012-02-20";"UK";"10173980";"2 150.98";"EUR";"Cars"
"2012-04-24";"UK";"10174255";"4 374.21";"GBP";"Hotel"
"12/09/2012";"FR";"10174621";"1.827,84";"USD";"Hotel"
"2012-09-20";"ES";"10176239";"427.15";"EUR";"Hotel"
"2012-05-10";"IT";"10176910";"248.62";"GBP";"Holidays"
"2012-06-04";"FR";"10177276";"759,02";"GBP";"Flight"
"01/13/2012";"IT";"10177337";"3.084.61";"USD";"Flight"
"2012-12-06";"ES";"10177612";"809.09";"GBP";"Flight"
"2012-03-14";"UK";"10177917";"1 226.21";"EUR";"Cars"
"2012-03-26";"FR";"10178222";"400,65";"USD";"Holidays"
"2012-10-18";"IT";"10178375";"986.99";"EUR";"Holidays"
"2012-12-22";"UK";"10178710";"215.26";"EUR";"Hotel"
"02/19/2012";"FR";"10178833";"60,54";"EUR";"Hotel"
"2012-09-12";"FR";"10178863";"2.199,89";"USD";"Flight"
"2012-02-17";"UK";"10179443";"1 141.66";"EUR";"Hotel"
"2012-02-20";"FR";"10179504";"324,44";"GBP";"Hotel"
"2012-08-26";"FR";"10179931";"350,40";"USD";"Hotel"
"09/20/2012";"FR";"10180450";"2.639,20";"EUR";"Hotel"
"2012-10-16";"FR";"10181121";"1.197,15";"USD";"Holidays"
"2012-09-02";"UK";"10181915";"240.32";"GBP";"Flight"
"2012-05-08";"UK";"10182037";"2 953.14";"EUR";"Flight"
"2012-03-26";"UK";"10182617";"805.03";"USD";"Hotel"
"2012-06-01";"IT";"10182861";"4.174.33";"EUR";"Hotel"
"05/16/2012";"FR";"10183044";"805,53";"EUR";"Cars"
"2012-12-12";"UK";"10183380";"4 192.59";"GBP";"Holidays"
"2012-06-15";"UK";"10184478";"1 623.21";"GBP";"Hotel"
"2012-05-18";"UK";"10184997";"497.19";"GBP";"Restaurant"
"2012-11-21";"IT";"10185394";"4.379.57";"GBP";"Hotel"
"2012-07-21";"UK";"10185455";"142.78";"GBP";"Holidays"
"2012-06-27";"UK";"10185699";"1 800.05";"GBP";"Flight"
"2012-04-09";"FR";"10185760";"3.273,25";"GBP";"Hotel"
"2012-12-31";"FR";"10185791";"2.495,85";"EUR";"Holidays"
"2012-08-11";"IT";"10187072";"1.865.32";"GBP";"Cars"
"2012-02-05";"UK";"10187530";"3 187.13";"USD";"Hotel"
"2012-01-10";"UK";"10187957";"1 103.68";"GBP";"Holidays"
"2012-10-23";"UK";"10188140";"254.51";"USD";"Hotel"
"2012-03-05";"ES";"10188171";"1.505.97";"EUR";"Holidays"
"2012-06-29";"IT";"10188446";"1.754.29";"EUR";"Hotel"
"2012-08-16";"IT";"10188629";"623.09";"GBP";"Flight"
"2012-03-02";"UK";"10188995";"636.59";"GBP";"Holidays"
"2012-06-19";"FR";"10189117";"1.243,00";"USD";"Cars"
"2012-11-21";"UK";"10189727";"93.81";"EUR";"Holidays"
"07/14/2012";"UK";"10190551";"1 899.76";"USD";"Hotel"
"2012-11-19";"UK";"10191162";"1 567.39";"USD";"Hotel"
"2012-09-18";"UK";"10191253";"205.22";"USD";"Hotel"
"2012-12-31";"IT";"10191345";"2.750.62";"EUR";"Flight"
"02/13/2012";"FR";"10191497";"1.524,79";"EUR";"Hotel"
"06/21/2012";"FR";"10191528";"1.558,06";"EUR";"Hotel"
"2012-07-23";"UK";"10191558";"703.31";"EUR";"Flight"
"12/07/2012";"UK";"10191772";"1 668.47";"USD";"Holidays"
"01/02/2012";"IT";"10191925";"56.29";"GBP";"Hotel"
"2012-01-08";"FR";"10192016";"3.355,36";"GBP";"Holidays"
"11/09/2012";"FR";"10192291";"489,85";"EUR";"Flight"
"01/11/2012";"UK";"10193237";"1 091.92";"GBP";"Restaurant"
"2012-07-15";"UK";"10193572";"1 292.41";"EUR";"Flight"
"2012-04-10";"UK";"10194091";"1 686.63";"GBP";"Flight"
"12/02/2012";"ES";"10194183";"3.006.25";"USD";"Holidays"
"2012-02-07";"UK";"10194458";"2 986.62";"GBP";"Flight"
"2012-12-11";"IT";"10194732";"2.413.49";"EUR";"Hotel"
"11/09/2012";"IT";"10194885";"1.069.50";"USD";"Flight"
"07/07/2012";"IT";"10195281";"729.62";"EUR";"Cars"
"06/09/2012";"UK";"10195617";"133.62";"USD";"Hotel"
"2012-06-15";"FR";"10196044";"1.680,79";"USD";"Holidays"
"2012-02-23";"UK";"10196197";"107.99";"EUR";"Hotel"
"10/07/2012";"UK";"10196624";"315.81";"USD";"Hotel"
"2012-07-01";"IT";"10196838";"3.093.73";"USD";"Hotel"
"2012-08-23";"UK";"10197052";"58.48";"GBP";"Cars"
"2012-02-07";"IT";"10197418";"185.81";"USD";"Flight"
"10/06/2012";"UK";"10197509";"829.39";"GBP";"Flight"
"2012-11-20";"IT";"10197631";"228.75";"USD";"Flight"
"2012-09-29";"UK";"10197753";"2 494.69";"USD";"Flight"
"2012-10-11";"UK";"10197845";"1 862.32";"GBP";"Flight"
"2012-09-27";"UK";"10198089";"1 346.09";"EUR";"Hotel"
"2012-03-30";"ES";"10198333";"1.864.69";"EUR";"Restaurant"
"2012-08-31";"IT";"10199005";"389.91";"GBP";"Holidays"
"2012-08-29";"UK";"10199493";"679.53";"GBP";"Holidays"
"12/05/2012";"UK";"10199645";"78.15";"EUR";"Hotel"
"11/12/2012";"FR";"10200592";"1.290,99";"USD";"Flight"
"2012-07-23";"UK";"10201080";"2 798.58";"USD";"Cars"
"2012-04-09";"UK";"10201568";"32.60";"EUR";"Holidays"
"2012-03-16";"IT";"10201782";"713.30";"GBP";"Hotel"
"2012-08-29";"UK";"10201995";"3 069.41";"EUR";"Hotel"
"2012-04-14";"UK";"10203094";"2 113.11";"EUR";"Flight"
"2012-11-11";"FR";"10203338";"4.411,46";"USD";"Hotel"
"01/05/2012";"UK";"10204284";"317.29";"EUR";"Cars"
"2012-08-06";"UK";"10204315";"2 780.08";"USD";"Holidays"
"2012-12-02";"FR";"10204437";"995,70";"USD";"Hotel"
"2012-09-14";"IT";"10205230";"52.53";"EUR";"Holidays"
"2012-10-20";"ES";"10205657";"604.50";"EUR";"Holidays"
"2012-03-17";"FR";"10205688";"1.831,83";"EUR";"Holidays"
"2012-03-13";"UK";"10205841";"887.81";"USD";"Flight"
"2012-05-26";"IT";"10206604";"259.22";"GBP";"Hotel"
"2012-04-01";"FR";"10207031";"396,52";"EUR";"Hotel"
"2012-05-14";"UK";"10207397";"2 222.67";"USD";"Hotel"
"2012-03-26";"UK";"10207855";"1 757.91";"USD";"Hotel"
"2012-04-14";"FR";"10207977";"2.095,19";"GBP";"Restaurant"
"2012-07-25";"FR";"10208007";"1.480,22";"GBP";"Flight"
"2012-11-12";"IT";"10208404";"1.592.91";"GBP";"Hotel"
"2012-02-23";"UK";"10208801";"860.01";"EUR";"Holidays"
"2012-09-16";"FR";"10208892";"2.166,01";"GBP";"Holidays"
"2012-07-08";"ES";"10209533";"1.142.25";"EUR";"Holidays"
"2012-03-03";"ES";"10209594";"53.10";"GBP";"Flight"
"2012-02-08";"FR";"10209747";"71,76";"USD";"Hotel"
"2012-07-05";"IT";"10210296";"867.26";"GBP";"Flight"
"2012-01-07";"FR";"10211212";"2.780,25";"GBP";"Hotel"
"2012-12-14";"ES";"10211395";"1.153.28";"GBP";"Holidays"
"2012-10-16";"FR";"10211639";"496,10";"EUR";"Holidays"
"2012-10-28";"FR";"10211822";"787,92";"EUR";"Hotel"
"2012-01-17";"UK";"10212219";"244.05";"USD";"Flight"
"2012-02-09";"ES";"10212249";"1.559.96";"EUR";"Flight"
"2012-01-18";"UK";"10212524";"1 123.54";"GBP";"Flight"
"2012-11-14";"FR";"10212738";"202,42";"USD";"Holidays"
"2012-01-16";"IT";"10213012";"2.312.67";"GBP";"Hotel"
"2012-07-27";"UK";"10213165";"2 974.22";"GBP";"Flight"
"2012-04-28";"UK";"10213378";"2 504.21";"EUR";"Hotel"
"2012-10-04";"FR";"10213562";"1.242,85";"USD";"Hotel"
"2012-01-30";"UK";"10213714";"382.77";"EUR";"Hotel"
"2012-05-10";"UK";"10213775";"183.89";"USD";"Flight"
"2012-09-21";"UK";"10213928";"538.76";"USD";"Flight"
"2012-01-12";"FR";"10214630";"224,81";"EUR";"Hotel"
"2012-12-26";"FR";"10214660";"1.974,37";"GBP";"Holidays"
"12/27/2012";"UK";"10214813";"2 892.98";"GBP";"Hotel"
"02/20/2012";"FR";"10214935";"1.188,96";"EUR";"Flight"
"2012-10-12";"UK";"10215179";"572.41";"USD";"Flight"
"2012-01-23";"UK";"10215759";"943.57";"GBP";"Restaurant"
"2012-10-18";"FR";"10215911";"486,68";"EUR";"Holidays"
"2012-01-23";"FR";"10216552";"2.193,17";"GBP";"Cars"
"2012-06-26";"IT";"10216735";"787.12";"EUR";"Holidays"
"05/10/2012";"UK";"10217163";"2 811.25";"EUR";"Hotel"
"2012-10-28";"ES";"10217315";"55.21";"USD";"Holidays"
"2012-07-21";"UK";"10217346";"930.01";"USD";"Hotel"
"2012-09-14";"UK";"10217559";"405.90";"EUR";"Flight"
"2012-07-22";"UK";"10217590";"343.25";"GBP";"Restaurant"
"2012-04-25";"IT";"10217651";"3.217.10";"EUR";"Flight"
"2012-09-14";"FR";"10217803";"211,85";"USD";"Hotel"
"2012-05-10";"UK";"10217987";"133.52";"EUR";"Holidays"
"2012-09-20";"UK";"10218017";"658.97";"EUR";"Hotel"
"2012-05-05";"UK";"10218383";"1 105.72";"EUR";"Hotel"
"2012-05-13";"IT";"10218627";"1.304.87";"USD";"Holidays"
"03/06/2012";"UK";"10218811";"633.13";"EUR";"Hotel"
"2012-12-13";"IT";"10220031";"1.886.29";"EUR";"Hotel"
"2012-06-25";"UK";"10220581";"1 220.52";"EUR";"Hotel"
"2012-08-10";"IT";"10220886";"4.835.38";"USD";"Hotel"
"07/17/2012";"FR";"10221649";"4.046,85";"EUR";"Hotel"
"04/21/2012";"FR";"10222564";"2.938,60";"GBP";"Holidays"
"2012-07-28";"UK";"10223358";"541.47";"GBP";"Flight"
"2012-07-12";"FR";"10223632";"563,75";"USD";"Restaurant"
"2012-01-05";"UK";"10223754";"116.97";"USD";"Hotel"
"11/29/2012";"FR";"10224182";"293,55";"EUR";"Hotel"
"2012-01-17";"FR";"10224395";"587,25";"GBP";"Flight"
"2012-04-09";"UK";"10224548";"2 390.81";"EUR";"Hotel"
"2012-09-28";"UK";"10224670";"4 433.45";"EUR";"Flight"
"06/15/2012";"UK";"10225067";"2 377.60";"EUR";"Hotel"
"2012-01-07";"FR";"10225463";"184,36";"GBP";"Hotel"
"2012-03-16";"FR";"10225494";"1.112,23";"GBP";"Hotel"
"2012-02-05";"ES";"10225677";"2.611.05";"GBP";"Flight"
"2012-09-02";"UK";"10226470";"576.97";"EUR";"Holidays"
"01/05/2012";"ES";"10226654";"2.388.07";"GBP";"Flight"
"2012-01-26";"UK";"10226867";"3 717.50";"GBP";"Cars"
"2012-04-16";"FR";"10227081";"223,29";"USD";"Flight"
"2012-10-07";"FR";"10227203";"59,09";"EUR";"Hotel"
"2012-01-27";"UK";"10227294";"2 381.68";"USD";"Flight"
"2012-11-25";"UK";"10227355";"263.20";"GBP";"Flight"
"2012-10-23";"ES";"10227416";"1.079.63";"USD";"Hotel"
"2012-11-19";"UK";"10227661";"3 766.90";"EUR";"Flight"
"2012-02-08";"UK";"10227691";"68.88";"EUR";"Flight"
"2012-09-07";"UK";"10227813";"264.58";"EUR";"Hotel"
"2012-09-28";"IT";"10228393";"115.94";"USD";"Flight"
"2012-01-07";"FR";"10228576";"2.591,22";"USD";"Flight"
"2012-10-01";"UK";"10228790";"150.05";"GBP";"Flight"
"2012-11-11";"FR";"10229064";"169,27";"GBP";"Hotel"
"2012-08-09";"FR";"10229553";"996,50";"EUR";"Holidays"
"2012-11-24";"IT";"10229766";"539.00";"USD";"Hotel"
"10/31/2012";"FR";"10230194";"2.081,79";"EUR";"Restaurant"
"2012-01-12";"UK";"10230285";"507.15";"USD";"Cars"
"2012-10-11";"IT";"10230987";"599.97";"GBP";"Restaurant"
"2012-04-06";"IT";"10231079";"585.36";"USD";"Hotel"
"2012-02-11";"UK";"10231628";"2 353.69";"EUR";"Holidays"
"2012-12-01";"FR";"10231658";"40,49";"USD";"Hotel"
"2012-06-21";"UK";"10231689";"2 524.77";"EUR";"Holidays"
"2012-09-03";"UK";"10232147";"1 695.04";"USD";"Flight"
"2012-12-11";"IT";"10232421";"927.76";"EUR";"Hotel"
"2012-08-07";"ES";"10232452";"1.566.29";"EUR";"Flight"
"2012-03-08";"FR";"10232513";"29,20";"EUR";"Hotel"
"2012-06-15";"IT";"10232604";"3.035.55";"USD";"Hotel"
"2012-02-25";"UK";"10234405";"11.48";"EUR";"Holidays"
"2012-03-09";"IT";"10234558";"686.53";"USD";"Hotel"
"2012-06-01";"FR";"10234893";"86,99";"USD";"Cars"
"2012-06-02";"FR";"10235229";"3.882,76";"EUR";"Hotel"
"2012-04-03";"ES";"10235260";"47.08";"GBP";"Holidays"
"2012-07-18";"UK";"10235351";"20.49";"EUR";"Flight"
"07/01/2012";"FR";"10235473";"1.238,93";"GBP";"Holidays"
"2012-02-21";"UK";"10235778";"645.08";"USD";"Hotel"
"2012-12-16";"IT";"10236816";"1.832.46";"EUR";"Hotel"
"2012-10-24";"UK";"10237060";"1 650.44";"GBP";"Hotel"
"03/31/2012";"FR";"10237426";"304,54";"GBP";"Holidays"
"2012-09-17";"UK";"10237457";"650.41";"GBP";"Hotel"
"2012-03-17";"UK";"10238555";"429.84";"EUR";"Hotel"
"2012-09-07";"IT";"10238861";"129.18";"GBP";"Hotel"
"2012-01-10";"UK";"10239074";"1 153.26";"EUR";"Flight"
"2012-09-14";"UK";"10239349";"1 741.51";"USD";"Restaurant"
"2012-08-15";"FR";"10239593";"747,33";"USD";"Holidays"
"2012-09-17";"UK";"10239959";"1 798.63";"EUR";"Holidays"
"2012-12-24";"UK";"10240051";"2 395.53";"EUR";"Flight"
"2012-09-20";"FR";"10240112";"2.023,24";"EUR";"Flight"
"2012-09-30";"IT";"10240142";"221.57";"USD";"Hotel"
"2012-11-22";"FR";"10240356";"3.342,26";"EUR";"Holidays"
"11/08/2012";"ES";"10240875";"506.94";"USD";"Flight"
"2012-12-22";"UK";"10241180";"245.80";"EUR";"Hotel"
"2012-11-03";"UK";"10241363";"12.09";"GBP";"Hotel"
"2012-11-12";"UK";"10241455";"4 035.40";"USD";"Flight"
"2012-06-15";"UK";"10241821";"31.77";"GBP";"Holidays"
"2012-06-04";"UK";"10242187";"907.16";"EUR";"Hotel"
"05/27/2012";"UK";"10242218";"844.47";"EUR";"Holidays"
"2012-04-13";"UK";"10242340";"1 135.06";"EUR";"Restaurant"
"2012-09-20";"UK";"10242645";"1 921.63";"USD";"Holidays"
"07/08/2012";"IT";"10242675";"2.231.80";"USD";"Hotel"
"2012-05-24";"IT";"10242950";"244.17";"USD";"Hotel"
"2012-01-26";"UK";"10243347";"3 365.31";"USD";"Hotel"
"2012-07-02";"UK";"10243804";"1 294.32";"GBP";"Hotel"
"01/06/2012";"IT";"10243988";"260.90";"GBP";"Holidays"
"2012-02-26";"UK";"10244476";"32.88";"EUR";"Hotel"
"2012-01-01";"FR";"10245056";"492,81";"EUR";"Flight"
"2012-09-22";"UK";"10245727";"379.52";"GBP";"Holidays"
"2012-06-21";"UK";"10246185";"332.57";"GBP";"Hotel"
"12/06/2012";"FR";"10246276";"100,47";"USD";"Flight"
"2012-01-21";"ES";"10246337";"2.213.91";"GBP";"Hotel"
"06/01/2012";"IT";"10246429";"31.16";"USD";"Holidays"
"2012-06-12";"UK";"10246612";"4 500.90";"EUR";"Hotel"
"2012-12-06";"UK";"10246826";"1 459.31";"GBP";"Hotel"
"2012-06-07";"FR";"10247558";"328,74";"USD";"Cars"
"2012-07-15";"FR";"10248168";"475,64";"USD";"Flight"
"02/07/2012";"UK";"10248931";"1 024.67";"GBP";"Holidays"
"2012-11-09";"UK";"10249084";"2 156.69";"EUR";"Holidays"
"2012-09-13";"ES";"10249176";"3.123.13";"USD";"Hotel"
"2012-11-17";"UK";"10249420";"1 482.93";"GBP";"Flight"
"2012-11-11";"ES";"10249542";"1.184.42";"GBP";"Hotel"
"10/02/2012";"ES";"10249786";"278.29";"USD";"Flight"
"2012-03-21";"FR";"10250274";"295,79";"EUR";"Hotel"
"11/30/2012";"IT";"10250793";"971.93";"USD";"Flight"
"05/05/2012";"UK";"10251678";"1 148.60";"EUR";"Flight"
"2012-06-11";"FR";"10251739";"376,69";"USD";"Hotel"
"2012-08-02";"FR";"10252197";"1.098,04";"EUR";"Flight"
"2012-04-07";"UK";"10252380";"2 722.53";"USD";"Flight"
